,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,screen_width,screen_height,screen_revolution,battery,webcam,weight,price,screen_full
82,Laptop Dell Latitude 7340 L73401335U16512G (Intel Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Ubuntu),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Ubuntu,13.3,1920.0,1080.0,FHD,41.0,1,1.15,36490000.0,1920x1080
83,Laptop Dell Latitude 5440 L54401335U16512G (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Ubuntu),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Ubuntu,14.0,1920.0,1080.0,FHD,54.0,1,1.36,27490000.0,1920x1080
84,Laptop Lenovo IdeaPad Pro 5 16IMH9 83D40059VN (Intel® Core™ Ultra 7 155H | 16GB | 512GB |  RTX 4050 | 16.0inch 2K OLED 120Hz | Win 11 | Xám) ,Lenovo,Intel,Ultra 7,16.0,24.0,nvidia,SSD,512,Windows 11,16.0,2048.0,1280.0,2K,84.0,1,1.91,37990000.0,2048x1280
85,"Laptop Dell Inspiron 14 Plus 7430 (Core  i5-13420H, Ram 16GB, SSD 1TB, 14inch 2.5K, Win 11, Bạc)",Dell,Intel,i5,16.0,24.0,intel,SSD,1024,Windows 11,14.0,2560.0,1600.0,2.5K,64.0,1,1.66,21990000.0,2560 x 1600
86,Laptop ASUS Vivobook 15 OLED A1505VA-L1491W (Core™ i7-13700H | 16GB | 512GB | Intel Iris Xᵉ | 15.6inch OLED FHD  | Win 11 | Bạc),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,21990000.0,1920 x 1080
87,Laptop Lenovo IdeaPad Slim 5 15IRU9 83D0000EVN (Intel® Core™ 5 120U | 16GB | 512GB | Intel® Graphics | 15.3inch WUXGA | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.3,1920.0,1200.0,WUXGA,57.0,1,1.79,20990000.0,1920x1200
88,Laptop Lenovo ThinkPad P16s Gen 2 21HK004VVA (Core i7-1360P | 32GB | 512GB | RTX A500 4GB | 16inch WUXGA | No OS | Đen),Lenovo,Intel,i7,32.0,48.0,nvidia,SSD,512,NoOS,16,1920.0,1200.0,WUXGA,52.5,1,1.7,39990000.0,1920x1200
89,Laptop HP ProBook 440 G10 9H8U1PT (Core i3-1315U | 8GB | 256GB | Intel UHD Graphics | 14 inch FHD | Win11 | Bạc),HP,Intel,i3,8.0,12.0,intel,SSD,256,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.7,16990000.0,1920 x 1080
90,Laptop HP ProBook 450 G10 9H8V8PT (Core i5-1340P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,23590000.0,1920 x 1080
91,HP 240 G10 8U7C9PA (Core i3-N305 | 8GB | 256GB | Intel UHD Graphics | 14.0 inch FHD | Win 11 SL | Bạc),HP,Intel,i3,8.0,12.0,intel,SSD,512,Windows 11,14.0,1366.0,768.0,FHD,41.0,1,1.47,11690000.0,1366x768
92,Laptop Asus ExpertBook B1 B1402CBA-NK1904W (Core™ i3-1215U | Ram 8GB | 512GB SSD | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i3,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,42.0,1,1.49,15590000.0,1920 x 1080
93,Laptop Asus ExpertBook B1 B1402CBA-NK1717W (Core™ i7-1255U | Ram 8GB | 512GB SSD | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,42.0,1,1.49,21590000.0,1920 x 1080
94,Lenovo IdeaPad Slim 3 14IAH8 83EQ0004VN (Core i5-12450H | 8GB | 512GB | Intel UHD | 14 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,47.0,1,1.37,14490000.0,1920x1080
95,Laptop Asus Zenbook 14 OLED UX3405MA-PP152W (Intel Core Ultra 7 155H | 32GB | 1TB | Intel® Arc™ Graphics | 14 inch 3K OLED 120Hz | Win 11 | Xanh),Asus,Intel,Ultra 7,32.0,48.0,intel,SSD,1024,Windows 11,14.0,2880.0,1800.0,3K,75.0,0,1.2,34990000.0,2880 x 1800
96,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN (Intel® Core™ Ultra 5 125H | 16GB | 512GB | Intel® Arc™ Graphics | 14 inch WUXGA OLED | Win 11 | Xám),Lenovo,Intel,Ultra 5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,57.0,1,1.48,21990000.0,1920x1200
97,Laptop Lenovo Ideapad Slim 5 16IMH9 83DC001SVN (Intel® Core™ Ultra 7 155H | 32GB | 512GB | Intel® Arc™ Graphics | 16 inch QHD OLED 120Hz | Win 11 | Xám),Lenovo,Intel,Ultra 7,32.0,48.0,intel,SSD,512,Windows 11,16.0,2048.0,1280.0,2K,57.0,1,1.82,26490000.0,2048x1280
98,Laptop Lenovo Yoga Slim 7 14IMH9 83CV001VVN (Intel® Core™ Ultra 7 155H | 32GB | 1TB | Intel® Arc™ Graphics | 14.0 WUXGA OLED | Win 11 | Office | Xám),Lenovo,Intel,Ultra 7,32.0,48.0,intel,SSD,1024,Windows 11,14.0,1920.0,1200.0,WUXGA,65.0,1,1.4,29990000.0,1920x1200
99,Laptop Asus Zenbook 14 OLED UX3405MA-PP475W (Intel Core Ultra 9 185H | 32GB | 1TB | Intel® Arc™ Graphics | 14 inch 3K OLED 120Hz | Win 11 | Xanh),Asus,Intel,Ultra 9,32.0,48.0,intel,SSD,1024,Windows 11,14.0,2880.0,1800.0,3K,75.0,0,1.2,36990000.0,2880 x 1800
100,Laptop Lenovo Yoga Slim 7 14IMH9 83CV001UVN (Intel® Core™ Ultra 7 155H | 32GB | 512GB | Intel® Arc™ Graphics | 14.0 WUXGA OLED | Win 11 | Office | Xám),Lenovo,Intel,Ultra 7,32.0,48.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,65.0,1,1.4,28990000.0,1920x1200
101,Laptop MSI Prestige 16 AI Studio B1VFG 082VN (Intel® Core™ Ultra 9 185H | 32GB | 1TB | RTX 4060 | 16 inch UHD+ OLED | Win 11 | Xám),MSI,Intel,Ultra 9,32.0,48.0,nvidia,SSD,1024,Windows 11,16,3840.0,2400.0,FHD,99.0,1,1.6,21990000.0,3840x2400
102,Laptop Dell Vostro 3530 80GG93 (Intel Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Xám),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,41.0,1,1.66,19990000.0,1920 x 1080
103,Laptop Lenovo ThinkPad E14 Gen 5 21JK00FMVN (Core™ i7-13700H | 32GB | 1TB | Intel® Iris® Xe Graphics | 14inch WUXGA | Win 11 | Đen),Lenovo,Intel,i7,32.0,48.0,intel,SSD,1024,Windows 11,14.0,1920.0,1200.0,WUXGA,57.0,1,1.43,28890000.0,1920x1200
104,Laptop Lenovo ThinkPad E16 Gen 1 21JN006GVN (Core™ i7-1355U | 16GB | 512GB | Intel Iris Xe | 16 inch WUXGA | Win 11 | Đen),Lenovo,Intel,i7,16.0,40.0,intel,SSD,512,Windows 11,16.0,1920.0,1200.0,WUXGA,47.0,1,1.81,25390000.0,1920x1200
105,Laptop Acer Swift 14 SF14-71T-75CV NX.KERSV.003 (Core™ i7-13700H | 32GB | 1TB | Intel UHD Graphics | 14inch 2.5K | Win 11 | Xanh),Acer,Intel,i7,32.0,48.0,intel,SSD,1024,Windows 11,14,2560.0,1600.0,2.5K,56.0,1,1.2,40990000.0,2560x1600
106,Laptop Lenovo ThinkPad E14 Gen 5 21JK007XVN (Core™ i7-1355U | 16GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | Win 11 | Xám),Lenovo,Intel,i7,16.0,40.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,47.0,1,1.43,25690000.0,1920x1200
107,Laptop Lenovo ThinkPad E14 Gen 5 21JK00FSVA (Core™ i7-13700H | 16GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | No OS | Đen),Lenovo,Intel,i7,16.0,48.0,intel,SSD,512,NoOS,14.0,1920.0,1200.0,WUXGA,57.0,1,1.43,26090000.0,1920x1200
108,HP Elitebook 630 G10 9H1N9PT (Core i7-1355U | 16GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,13.3,1920.0,1080.0,FHD,42.0,1,1.28,27790000.0,1920 x 1080
109,HP 240 G10 9H2E5PT (Core i7-1355U | 8GB | 512GB | Intel Iris Xe Graphics | 14.0 inch FHD | Win 11 SL | Bạc),HP,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,41.0,1,1.47,20990000.0,1920 x 1080
110,Laptop Lenovo ThinkPad P16s Gen 2 21HK004XVA (Core i7-1360P | 32GB | 1TB | RTX A500 4GB | 16inch WUXGA | No OS | Đen),Lenovo,Intel,i7,32.0,48.0,nvidia,SSD,1024,NoOS,16,1920.0,1200.0,WUXGA,52.5,1,1.7,41490000.0,1920x1200
111,HP Elitebook 630 G10 9J0B5PT (Core i5-1335U | 16GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,13.3,1920.0,1080.0,FHD,42.0,1,1.28,24390000.0,1920x1080
112,HP Elitebook 630 G10 9J0B3PT (Core i5-1335U | 8GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,13.3,1920.0,1080.0,FHD,42.0,1,1.28,22790000.0,1920 x 1080
113,Laptop Lenovo ThinkBook 14 G6 IRL 21KG00BUVN (Core™  i7-13700H | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | Win 11 | Xám),Lenovo,Intel,i7,16.0,64.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,45.0,1,1.38,24190000.0,1920x1200
114,HP 240 G10 9H2E6PT (Core i7-1355U | 16GB | 512GB | Intel Iris Xe Graphics | 14.0 inch FHD | Win 11 SL | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,41.0,1,1.47,21990000.0,1920 x 1080
115,HP 240 G10 9H2E3PT (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,41.0,1,1.47,18790000.0,1920 x 1080
116,Laptop Lenovo ThinkPad E16 Gen 1 21JN00FKVA (Core i5-13500H | 16GB | 512GB | Intel Iris Xe | 16 inch WUXGA | No OS | Đen),Lenovo,Intel,i5,16.0,48.0,intel,SSD,512,NoOS,16.0,1920.0,1200.0,WUXGA,57.0,1,1.81,21990000.0,1920x1200
117,HP Probook 450 G10 873C2PA (Core i3-1315U | 8GB | 256GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i3,8.0,12.0,intel,SSD,256,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,15590000.0,1920 x 1080
118,Laptop HP ProBook 450 G10 9H8W0PT (Core i7-1360P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,26990000.0,1920 x 1080
119,HP Probook 450 G10 873C8PA (Core i3-1315U | 8GB | 512GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i3,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,16390000.0,1920 x 1080
120,Laptop Acer Aspire 5 A515-58P-71EJ NX.KHJSV.00A (Core i7-1355U | 16GB | 1TB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,20490000.0,1920 x 1080
121,Laptop Acer Aspire 5 A514-56P-562P NX.KHRSV.008 (Core i5-1335U | 8GB | 512GB | Intel UHD Graphics | 14 inch FHD+ | Win11 | Xám),Acer,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,FHD,50.0,1,1.5,15990000.0,"WUXGA, 1920 x 1200"
122,Laptop Acer Aspire 5 A515-58M-56YX NX.KQ8SV.005 (Core i5-13420H | 16GB | 512GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,17490000.0,1920 x 1080
123,HP ProBook 440 G10 9H8U6PT (Core i5-1335U | 16GB | 512GB | Intel UHD | 14 inch FHD | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.37,22990000.0,1920 x 1080
124,Dell Latitude 9430 2-in-1 (Core i7-1265U | 32GB | 512GB | Intel Iris Xe | 14 inch QHD+ | Cảm ứng | Win 11 | Xám),Dell,Intel,i7,32.0,48.0,intel,SSD,512,Windows 11,14.0,2560.0,1600.0,QHD,41.0,1,1.2,35990000.0,2560 x 1600
125,Laptop ASUS Zenbook 14 OLED UX3405MA-PP151W (Intel® Core™ Ultra 5 | 16GB | 512GB | Intel® Arc™ Graphics | 14.0inch 3K OLED | Win 11 | Xanh),Asus,Intel,Ultra 5,16.0,24.0,intel,SSD,512,Windows 11,14.0,2880.0,1800.0,3K,75.0,0,1.2,28990000.0,2880 x 1800
126,"Laptop Asus Creator Q530VJ (Core i7-13620H, Ram 16GB, 512GB SSD, RTX 3050 6GB, 15.6inch FHD OLED, Đen)",Asus,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,70.0,1,1.8,25990000.0,1920 x 1080
127,Laptop Acer Aspire 5 A515-58M-79R7 NX.KQ8SV.007 (Core i7-13620H | 16GB | 512GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,20990000.0,1920 x 1080
128,Laptop Lenovo ThinkPad T14s Gen 4 21F6007XVN (Core i7-1355U | 32GB | 512GB | Intel Iris Xe Graphics | 14 inch WUXGA | Win 11 Pro | Xám),Lenovo,Intel,i7,32.0,48.0,intel,SSD,512,Windows 11,14,1920.0,1200.0,WUXGA,57.0,1,1.48,49990000.0,1920x1200
129,Laptop Acer Swift Go SFG14-72-55HZ NX.KRKSV.002 (Intel Core Ultra 5 125H | 16GB | 512GB | Intel Arc | 14 inch 2.2K | Win 11 | Bạc),Acer,Intel,Ultra 5,16.0,24.0,intel,SSD,512,Windows 11,14,2240.0,1400.0,2.2K,65.0,1,1.3,23990000.0,2240x1400
130,Laptop Acer Swift Go SFG14-72-73YV NX.KRKSV.005 (Intel Core Ultra 7 155H | 16GB | 512GB | Intel Arc | 14 inch 2.2K | Win 11 | Bạc),Acer,Intel,Ultra 7,16.0,24.0,intel,SSD,512,Windows 11,14,2240.0,1400.0,2.2K,65.0,1,1.3,26990000.0,2240x1400
131,Dell Latitude 5440 71027556 (Intel Core i5-1335U | 8GB | 256GB | 14 inch FHD | NoOS | Xám),Dell,Intel,i5,8.0,12.0,intel,SSD,256,NoOS,14.0,1920.0,1080.0,FHD,54.0,1,1.36,25490000.0,1920x1080
132,Laptop Dell Inspiron 3530 71026454 (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,41.0,1,1.62,22990000.0,1920 x 1080
133,Laptop Lenovo ThinkPad T14 Gen 4 21HES9QA00 (Core  i7-1355U | 16GB | 512GB SSD | Intel Iris Xe Graphics | 14.0inch WUXGA | No OS | Đen),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,NoOS,14,1920.0,1200.0,WUXGA,39.3,1,1.32,32990000.0,1920x1200
134,Laptop Dell Vostro 3430 71021669 (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Office | Xám),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,41.0,1,1.6,19990000.0,1920x1080
135,HP Elitebook 630 G10 9J0B4PT (Core i5-1335U | 16GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Win 11 Home | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,13.3,1920.0,1080.0,FHD,42.0,1,1.28,23590000.0,1920 x 1080
136,Dell Latitude 5440 71027555 (Core i5-1335U | 8GB | 256GB | 14 inch FHD | No OS | Xám),Dell,Intel,i5,8.0,12.0,intel,SSD,256,NoOS,14.0,1920.0,1080.0,FHD,54.0,1,1.36,23990000.0,1920x1080
137,Laptop Asus ExpertBook B9400CBA-KC1079W (Core™ i7-1255U | 16GB | 1TB | Intel Iris Xe | 14.0 inch FHD | No OS | Đen),Asus,Intel,i7,16.0,24.0,intel,SSD,1024,NoOS,14.0,1920.0,1080.0,FHD,66.0,1,1.01,33990000.0,1920x1080
138,Laptop HP Probook 450 G10 9H8H2PT (Core  i7-1355U | 16GB | 512GB | RTX™ 2050 4GB | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,30590000.0,1920 x 1080
139,Laptop Lenovo IdeaPad Slim 5 14IRL8 82XD008LVN (Core i5-13500H | 16GB | 1TB | Intel Iris Xe | 14 inch WUXGA OLED | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,1024,Windows 11,14.0,1920.0,1200.0,WUXGA,56.6,1,1.46,20990000.0,1920x1200
140,Laptop Lenovo IdeaPad Slim 5 14IRL8 82XD007QVN (Core i7-13620H | 16GB | 512GB | Intel UHD | 14 inch WUXGA OLED | Win 11| Xám),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,56.6,1,1.46,22990000.0,1920x1200
141,HP Probook 450 G10 9H1N6PT (Core  i7-1355U | 8GB | 512GB | Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,25890000.0,1920 x 1080
142,Laptop HP Probook 450 G10 9H8H1PT (Core  i7-1355U | 16GB | 512GB |  Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,26990000.0,1920 x 1080
143,Laptop HP Envy X360 13-bf0114TU 7C0P0PA (Core i5-1230U | 8GB | 512GB | Iris Xᵉ Graphics | 13.3 inch 2.8K | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,13.3,2880.0,1800.0,2.8K,66.0,1,1.34,28790000.0,2880 x 1800
144,Laptop Lenovo ThinkPad T14s Gen 4 21F6007SVN (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch 2.2K | Win 11 | Đen),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14,2240.0,1400.0,2.2K,57.0,1,1.25,35290000.0,2240x1400
145,Lenovo ThinkBook 14 G6 IRL 21KG00BSVN (Core™ i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | No OS | Xám),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,NoOS,14.0,1920.0,1200.0,WUXGA,45.0,1,1.38,19490000.0,1920x1200
146,Lenovo ThinkPad L15 Gen 4 21H30024VA (Core i7-1360P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | NoOS | Đen),Lenovo,Intel,i7,16.0,64.0,intel,SSD,512,NoOS,15.6,1920.0,1080.0,FHD,46.5,1,1.77,27290000.0,1920x1080
147,Lenovo ThinkPad L15 Gen 4 21H30023VA ( Core™ i5-1340P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | NoOS | Đen),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,NoOS,15.6,1920.0,1080.0,FHD,46.5,1,1.77,23890000.0,1920x1080
148,Lenovo ThinkBook 14 G6 IRL 21KG00BXVN (Core™ i5-13500H | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | Win 11 | Xám),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,60.0,1,1.38,20890000.0,1920x1200
149,Laptop Lenovo ThinkPad X1 Carbon Gen 11 21HM009QVN (Core™ i5-1335U | 16GB | 512GB | Intel Iris Xe Graphics | 14.0inch WUXGA | Cảm ứng | Win 11 Pro | Đen),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,57.0,1,1.12,50190000.0,1920x1200
150,Laptop Lenovo ThinkPad X13 Gen 4 21EX006GVN (Core™ i7-1355U | 16GB | 512GB | Intel Iris Xe | 13.3 inch WUXGA | Win11 Pro | Đen),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,13.3,1920.0,1200.0,WUXGA,41.0,1,1.12,38890000.0,1920x1200
151,Lenovo V15 G4 IRU 83A1000RVN (Intel® Core™ i5-1335U | 8GB | 512GB | Intel® Iris® Xe Graphics  | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,38.0,1,1.65,15390000.0,1920x1080
152,Lenovo V15 G4 IRU 83A10008VN (Intel® Core™ i5-1335U | 8GB | 512GB | Intel® Iris® Xe Graphics | 15.6 inch FHD | No OS | Xám),Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,NoOS,15.6,1920.0,1080.0,FHD,38.0,1,1.65,14190000.0,1920x1080
153,Lenovo V15 G4 IRU 83A1000LVN (Intel® Core™ i5-1335U | 16GB | 512GB | Intel® Iris® Xe Graphics | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,38.0,1,1.65,16190000.0,1920x1080
154,Laptop Lenovo ThinkPad T14 Gen 4 21HES7AF00 (Core i5-1335U | 16GB | 512GB SSD | Intel Iris Xe Graphics | 14.0inch WUXGA | NoOS | Đen),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,NoOS,14,1920.0,1200.0,WUXGA,39.3,1,1.32,29490000.0,1920x1200
155,Lenovo V14 G4 IRU 83A0000GVN (Core™ i3-1315U | 8GB | 256GB | Intel® UHD Graphics | 14 inch FHD | Non OS | Xám),Lenovo,Intel,i3,8.0,16.0,intel,SSD,256,NoOS,14,1920.0,1080.0,FHD,38.0,1,1.43,10390000.0,1920x1080
156,Dell Latitude 7340 XCTO 42LT734001 (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Ubuntu | Xám),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Ubuntu,13.3,1920.0,1200.0,FHD,57.0,1,1.15,21990000.0,1920x1200
157,Lenovo IdeaPad Slim 3 15IAU7 (Core i7-1255U | 16GB | 512GB SSD | Intel Iris Xe Graphics | 15.6inch FHD | Win 11 | Xám),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,45.0,1,1.63,17290000.0,1920x1080
158,"Laptop HP Envy x360 2in1 15-fe0053dx (Core™ i7-1355U, Ram 16GB, SSD 512GB, 15.6 FHD, Cảm ứng, Win 11)",HP,Intel,i7,16.0,24.0,intel,SSD,0,Windows 11,15.6,1920.0,1080.0,FHD,55.0,1,1.91,24990000.0,1920 x 1080
159,HP ProBook 450 G10 873D0PA (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,21990000.0,1920 x 1080
160,Lenovo V15 G4 IAH 83FS0032VN (Intel Core i5-12500H | 16GB | 512GB | Intel Iris Xe Graphics | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,38.0,1,1.65,14290000.0,1920x1080
161,HP ProBook 450 G10 873D1PA (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,22990000.0,1920 x 1080
162,HP EliteBook 640 G10 873G3PA (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.41,23490000.0,1920 x 1080
163,HP EliteBook 640 G10 873G4PA (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.41,24590000.0,1920 x 1080
164,"Laptop Dell Inspiron 14 Plus 7430 (Core i7-13620H, Ram 16GB, SSD 1TB, 14inch 2.5K, Win 11, Bạc)",Dell,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,2560.0,1600.0,2.5K,64.0,1,1.66,23990000.0,2560 x 1600
165,HP EliteBook 640 G10 873G2PA (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.41,22490000.0,1920 x 1080
166,Dell Latitude 7440 42LT744001 (Core i5-1335U | 8GB | 256GB | Intel Iris Xe | 14 inch FHD+ | Ubuntu | Xám),Dell,Intel,i5,8.0,12.0,intel,SSD,256,Ubuntu,14,1920.0,1200.0,FHD,57.0,1,1.33,32990000.0,1920 x 1200
167,Laptop Acer Swift Go SFG14-71-513F NX.KPZSV.003 (Core i5-13500H | 16GB | 512GB | Intel Iris Xe | 14 inch OLED 2.8k | Win 11 | Sunshiny Gold),Acer,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14,2880.0,1800.0,2.8K,65.0,1,1.2,24590000.0,2880 x 1800
168,Laptop Dell Inspiron 3530 N5I5489W1 (Core i5-1335U | 16GB | 512GB | GeForce MX550 | 15.6 inch FHD | Win 11 | Office | Bạc),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,41.0,1,1.62,21490000.0,1920 x 1080
